order_item_id,order_id,product_id,quantity,unit_price,subtotal
11476,3854,4,3,117.56,352.68
11477,3854,44,1,71.57,71.57
11478,3854,55,3,205.95,617.85
11479,3854,51,1,101.56,101.56
11480,3854,96,4,130.71,522.84
11481,3855,36,4,74.4,297.6
11482,3855,29,3,122.88,368.64
11483,3855,13,5,234.45,1172.25
11484,3856,74,3,325.4,976.2
11485,3857,68,4,100.19,400.76
11486,3858,92,1,34.18,34.18
11487,3858,11,4,147.32,589.28
11488,3858,86,1,450.1,450.1
11489,3859,11,3,147.32,441.96
11490,3859,70,3,303.87,911.61
11491,3859,30,5,70.69,353.45
11492,3859,77,1,112.25,112.25
11493,3859,30,4,70.69,282.76
11494,3860,16,2,465.73,931.46
11495,3860,61,5,135.79,678.95
11496,3860,72,2,152.08,304.16
11497,3861,11,4,147.32,589.28
11498,3861,10,3,402.34,1207.02
11499,3862,9,2,133.05,266.1
11500,3862,16,5,465.73,2328.65
11501,3862,78,5,279.16,1395.8
11502,3862,69,4,414.94,1659.76
11503,3863,60,2,358.88,717.76
11504,3863,8,3,30.66,91.98
11505,3863,5,5,142.14,710.7
11506,3863,64,4,325.29,1301.16
11507,3864,60,1,358.88,358.88
11508,3864,34,5,59.14,295.7
11509,3864,5,5,142.14,710.7
11510,3864,6,2,121.04,242.08
11511,3864,48,4,391.48,1565.92
11512,3865,19,4,280.77,1123.08
11513,3866,1,2,483.17,966.34
11514,3866,80,4,165.82,663.28
11515,3866,9,3,133.05,399.15
11516,3866,5,2,142.14,284.28
11517,3867,11,5,147.32,736.6
11518,3867,2,1,243.6,243.6
11519,3867,68,2,100.19,200.38
11520,3868,88,2,275.64,551.28
11521,3868,32,2,260.99,521.98
11522,3869,56,3,180.06,540.18
11523,3869,20,1,181.13,181.13
11524,3869,82,5,71.64,358.2
11525,3870,65,5,72.5,362.5
11526,3871,56,3,180.06,540.18
11527,3871,50,2,360.67,721.34
11528,3871,79,3,34.53,103.59
11529,3871,82,3,71.64,214.92
11530,3872,65,1,72.5,72.5
11531,3872,43,3,250.15,750.45
11532,3872,68,5,100.19,500.95
11533,3872,59,1,330.91,330.91
11534,3873,12,2,235.36,470.72
11535,3873,26,4,313.45,1253.8
11536,3873,6,2,121.04,242.08
11537,3874,61,1,135.79,135.79
11538,3874,91,1,196.31,196.31
11539,3875,43,5,250.15,1250.75
11540,3876,47,4,218.62,874.48
11541,3876,3,4,321.8,1287.2
11542,3876,67,3,146.48,439.44
11543,3876,53,2,120.42,240.84
11544,3877,28,1,87.71,87.71
11545,3877,13,1,234.45,234.45
11546,3877,46,2,446.64,893.28
11547,3878,87,3,476.96,1430.88
11548,3878,71,4,77.6,310.4
11549,3879,3,4,321.8,1287.2
11550,3880,26,3,313.45,940.35
11551,3881,58,1,433.93,433.93
11552,3882,91,1,196.31,196.31
11553,3882,64,5,325.29,1626.45
11554,3882,38,5,11.87,59.35
11555,3882,79,3,34.53,103.59
11556,3883,41,2,314.73,629.46
11557,3883,52,4,403.26,1613.04
11558,3883,64,5,325.29,1626.45
11559,3883,25,5,144.29,721.45
11560,3883,46,2,446.64,893.28
11561,3884,42,4,10.28,41.12
11562,3884,3,5,321.8,1609
11563,3884,42,5,10.28,51.4
11564,3884,35,1,18.87,18.87
11565,3885,27,3,345.01,1035.03
11566,3885,94,4,41.72,166.88
11567,3885,53,2,120.42,240.84
11568,3885,74,3,325.4,976.2
11569,3886,12,4,235.36,941.44
11570,3887,27,1,345.01,345.01
11571,3887,76,1,273.1,273.1
11572,3887,47,5,218.62,1093.1
11573,3887,16,2,465.73,931.46
11574,3887,63,4,229.68,918.72
11575,3888,88,4,275.64,1102.56
11576,3889,7,3,402.41,1207.23
11577,3889,60,4,358.88,1435.52
11578,3889,51,5,101.56,507.8
11579,3889,28,2,87.71,175.42
11580,3889,71,3,77.6,232.8
11581,3890,86,4,450.1,1800.4
11582,3890,79,4,34.53,138.12
11583,3891,65,1,72.5,72.5
11584,3891,42,3,10.28,30.84
11585,3891,97,2,425.33,850.66
11586,3891,19,2,280.77,561.54
11587,3892,83,1,130.62,130.62
11588,3892,52,4,403.26,1613.04
11589,3893,97,2,425.33,850.66
11590,3893,63,2,229.68,459.36
11591,3894,37,5,463.79,2318.95
11592,3895,73,2,487.67,975.34
11593,3896,21,4,488.47,1953.88
11594,3897,29,3,122.88,368.64
11595,3897,81,1,499.89,499.89
11596,3897,35,2,18.87,37.74
11597,3898,7,2,402.41,804.82
11598,3899,67,3,146.48,439.44
11599,3899,8,3,30.66,91.98
11600,3899,17,4,480.38,1921.52
11601,3900,43,2,250.15,500.3
11602,3900,93,5,266.65,1333.25
11603,3900,55,3,205.95,617.85
11604,3901,27,5,345.01,1725.05
11605,3901,1,4,483.17,1932.68
11606,3901,62,5,144.69,723.45
11607,3901,34,4,59.14,236.56
11608,3901,84,3,397.33,1191.99
11609,3902,63,2,229.68,459.36
11610,3902,3,1,321.8,321.8
11611,3902,49,1,388.97,388.97
11612,3902,83,2,130.62,261.24
11613,3902,83,1,130.62,130.62
11614,3903,74,3,325.4,976.2
11615,3903,86,4,450.1,1800.4
11616,3903,86,5,450.1,2250.5
11617,3904,57,5,55.2,276
11618,3904,24,4,217.84,871.36
11619,3904,68,3,100.19,300.57
11620,3905,45,4,444.26,1777.04
11621,3905,94,4,41.72,166.88
11622,3905,26,3,313.45,940.35
11623,3906,15,4,371.75,1487
11624,3906,83,2,130.62,261.24
11625,3906,68,2,100.19,200.38
11626,3907,47,2,218.62,437.24
11627,3907,6,1,121.04,121.04
11628,3907,21,5,488.47,2442.35
11629,3908,4,5,117.56,587.8
11630,3908,2,1,243.6,243.6
11631,3908,22,2,202.6,405.2
11632,3908,51,1,101.56,101.56
11633,3909,30,2,70.69,141.38
11634,3909,2,2,243.6,487.2
11635,3909,13,4,234.45,937.8
11636,3910,25,3,144.29,432.87
11637,3911,51,5,101.56,507.8
11638,3911,21,4,488.47,1953.88
11639,3911,91,2,196.31,392.62
11640,3911,33,3,329.42,988.26
11641,3911,32,5,260.99,1304.95
11642,3912,58,4,433.93,1735.72
11643,3912,4,2,117.56,235.12
11644,3912,73,1,487.67,487.67
11645,3912,64,1,325.29,325.29
11646,3913,60,2,358.88,717.76
11647,3913,46,3,446.64,1339.92
11648,3914,45,1,444.26,444.26
11649,3914,19,5,280.77,1403.85
11650,3914,39,3,461.01,1383.03
11651,3914,24,1,217.84,217.84
11652,3915,63,5,229.68,1148.4
11653,3915,97,3,425.33,1275.99
11654,3915,40,5,144.16,720.8
11655,3915,22,2,202.6,405.2
11656,3916,48,1,391.48,391.48
11657,3916,64,4,325.29,1301.16
11658,3917,96,5,130.71,653.55
11659,3917,23,5,272.6,1363
11660,3918,58,1,433.93,433.93
11661,3918,27,5,345.01,1725.05
11662,3918,92,4,34.18,136.72
11663,3918,88,5,275.64,1378.2
11664,3919,37,4,463.79,1855.16
11665,3919,77,1,112.25,112.25
11666,3920,46,3,446.64,1339.92
11667,3920,95,4,442.92,1771.68
11668,3921,69,4,414.94,1659.76
11669,3921,52,4,403.26,1613.04
11670,3921,81,3,499.89,1499.67
11671,3921,64,1,325.29,325.29
11672,3922,36,5,74.4,372
11673,3922,37,3,463.79,1391.37
11674,3922,37,4,463.79,1855.16
11675,3923,78,1,279.16,279.16
11676,3924,66,3,384.26,1152.78
11677,3924,19,2,280.77,561.54
11678,3924,74,1,325.4,325.4
11679,3924,22,2,202.6,405.2
11680,3925,49,3,388.97,1166.91
11681,3926,55,2,205.95,411.9
11682,3926,37,2,463.79,927.58
11683,3927,80,3,165.82,497.46
11684,3927,5,5,142.14,710.7
11685,3927,80,2,165.82,331.64
11686,3927,22,4,202.6,810.4
11687,3928,7,3,402.41,1207.23
11688,3928,23,1,272.6,272.6
11689,3929,87,2,476.96,953.92
11690,3929,61,4,135.79,543.16
11691,3929,98,4,140.33,561.32
11692,3930,8,4,30.66,122.64
11693,3930,49,2,388.97,777.94
11694,3930,80,3,165.82,497.46
11695,3930,21,1,488.47,488.47
11696,3930,13,4,234.45,937.8
11697,3931,96,4,130.71,522.84
11698,3931,11,3,147.32,441.96
11699,3931,6,3,121.04,363.12
11700,3931,79,5,34.53,172.65
11701,3932,1,2,483.17,966.34
11702,3932,74,2,325.4,650.8
11703,3933,97,2,425.33,850.66
11704,3933,58,1,433.93,433.93
11705,3934,50,5,360.67,1803.35
11706,3934,91,3,196.31,588.93
11707,3934,19,1,280.77,280.77
11708,3934,15,2,371.75,743.5
11709,3934,32,5,260.99,1304.95
11710,3935,34,2,59.14,118.28
11711,3935,21,5,488.47,2442.35
11712,3935,80,2,165.82,331.64
11713,3935,91,4,196.31,785.24
11714,3936,28,2,87.71,175.42
11715,3936,17,2,480.38,960.76
11716,3936,52,4,403.26,1613.04
11717,3937,55,4,205.95,823.8
11718,3937,77,3,112.25,336.75
11719,3938,42,3,10.28,30.84
11720,3938,6,3,121.04,363.12
11721,3938,56,4,180.06,720.24
11722,3939,10,1,402.34,402.34
11723,3939,29,4,122.88,491.52
11724,3939,87,5,476.96,2384.8
11725,3940,16,4,465.73,1862.92
11726,3940,19,4,280.77,1123.08
11727,3940,2,3,243.6,730.8
11728,3940,39,2,461.01,922.02
11729,3940,61,3,135.79,407.37
11730,3941,56,1,180.06,180.06
11731,3942,40,5,144.16,720.8
11732,3942,74,4,325.4,1301.6
11733,3942,63,5,229.68,1148.4
11734,3942,38,2,11.87,23.74
11735,3942,91,2,196.31,392.62
11736,3943,66,4,384.26,1537.04
11737,3943,44,2,71.57,143.14
11738,3944,32,4,260.99,1043.96
11739,3944,49,2,388.97,777.94
11740,3944,51,2,101.56,203.12
11741,3944,100,2,38.05,76.1
11742,3945,4,1,117.56,117.56
11743,3945,67,3,146.48,439.44
11744,3946,61,2,135.79,271.58
11745,3946,87,2,476.96,953.92
11746,3946,42,4,10.28,41.12
11747,3946,57,4,55.2,220.8
11748,3946,5,1,142.14,142.14
11749,3947,28,4,87.71,350.84
11750,3947,71,4,77.6,310.4
11751,3947,32,5,260.99,1304.95
11752,3948,89,3,63.06,189.18
11753,3948,28,5,87.71,438.55
11754,3949,46,3,446.64,1339.92
11755,3949,98,4,140.33,561.32
11756,3949,89,5,63.06,315.3
11757,3949,54,3,375.27,1125.81
11758,3949,93,3,266.65,799.95
11759,3950,1,3,483.17,1449.51
11760,3950,58,1,433.93,433.93
11761,3950,4,1,117.56,117.56
11762,3951,73,2,487.67,975.34
11763,3951,52,5,403.26,2016.3
11764,3951,63,5,229.68,1148.4
11765,3951,90,2,157.77,315.54
11766,3952,1,5,483.17,2415.85
11767,3952,58,2,433.93,867.86
11768,3952,74,3,325.4,976.2
11769,3952,82,3,71.64,214.92
11770,3953,13,3,234.45,703.35
11771,3953,44,5,71.57,357.85
11772,3953,55,1,205.95,205.95
11773,3953,48,1,391.48,391.48
11774,3954,30,1,70.69,70.69
11775,3954,95,1,442.92,442.92
11776,3954,29,4,122.88,491.52
11777,3954,18,3,423.15,1269.45
11778,3954,93,1,266.65,266.65
11779,3955,47,4,218.62,874.48
11780,3955,90,4,157.77,631.08
11781,3955,21,2,488.47,976.94
11782,3955,22,3,202.6,607.8
11783,3955,44,1,71.57,71.57
11784,3956,87,4,476.96,1907.84
11785,3957,72,3,152.08,456.24
11786,3957,9,3,133.05,399.15
11787,3957,58,1,433.93,433.93
11788,3957,86,2,450.1,900.2
11789,3957,21,1,488.47,488.47
11790,3958,63,3,229.68,689.04
11791,3959,69,3,414.94,1244.82
11792,3960,10,2,402.34,804.68
11793,3961,57,2,55.2,110.4
11794,3961,64,1,325.29,325.29
11795,3961,82,3,71.64,214.92
11796,3962,81,1,499.89,499.89
11797,3962,61,2,135.79,271.58
11798,3962,40,2,144.16,288.32
11799,3962,19,4,280.77,1123.08
11800,3962,6,1,121.04,121.04
11801,3963,86,1,450.1,450.1
11802,3963,2,5,243.6,1218
11803,3963,98,5,140.33,701.65
11804,3963,42,4,10.28,41.12
11805,3964,29,2,122.88,245.76
11806,3964,30,2,70.69,141.38
11807,3964,3,1,321.8,321.8
11808,3964,96,1,130.71,130.71
11809,3964,31,3,214.73,644.19
11810,3965,31,2,214.73,429.46
11811,3965,57,4,55.2,220.8
11812,3965,42,1,10.28,10.28
11813,3965,4,1,117.56,117.56
11814,3965,84,1,397.33,397.33
11815,3966,5,2,142.14,284.28
11816,3967,54,3,375.27,1125.81
11817,3967,32,1,260.99,260.99
11818,3967,20,5,181.13,905.65
11819,3968,94,3,41.72,125.16
11820,3969,4,2,117.56,235.12
11821,3969,18,4,423.15,1692.6
11822,3969,9,5,133.05,665.25
11823,3969,43,5,250.15,1250.75
11824,3969,46,5,446.64,2233.2
11825,3970,4,1,117.56,117.56
11826,3970,100,5,38.05,190.25
11827,3970,87,2,476.96,953.92
11828,3971,34,1,59.14,59.14
11829,3972,51,1,101.56,101.56
11830,3973,94,4,41.72,166.88
11831,3973,99,2,107.85,215.7
11832,3973,11,1,147.32,147.32
11833,3973,81,5,499.89,2499.45
11834,3973,39,2,461.01,922.02
11835,3974,36,2,74.4,148.8
11836,3975,31,5,214.73,1073.65
11837,3975,14,3,472.64,1417.92
11838,3976,51,4,101.56,406.24
11839,3976,49,2,388.97,777.94
11840,3976,83,1,130.62,130.62
11841,3977,4,4,117.56,470.24
11842,3977,90,2,157.77,315.54
11843,3977,55,5,205.95,1029.75
11844,3977,69,4,414.94,1659.76
11845,3978,80,1,165.82,165.82
11846,3978,22,2,202.6,405.2
11847,3978,26,4,313.45,1253.8
11848,3978,70,1,303.87,303.87
11849,3979,19,5,280.77,1403.85
11850,3980,21,3,488.47,1465.41
11851,3980,51,3,101.56,304.68
11852,3980,74,1,325.4,325.4
11853,3980,20,2,181.13,362.26
11854,3980,25,2,144.29,288.58
11855,3981,52,2,403.26,806.52
11856,3981,1,4,483.17,1932.68
11857,3982,62,4,144.69,578.76
11858,3982,77,3,112.25,336.75
11859,3982,91,4,196.31,785.24
11860,3983,93,5,266.65,1333.25
11861,3983,24,2,217.84,435.68
11862,3983,76,3,273.1,819.3
11863,3983,7,3,402.41,1207.23
11864,3983,3,3,321.8,965.4
11865,3984,79,3,34.53,103.59
11866,3984,47,3,218.62,655.86
11867,3985,15,5,371.75,1858.75
11868,3985,47,5,218.62,1093.1
11869,3986,32,4,260.99,1043.96
11870,3986,67,5,146.48,732.4
11871,3986,27,1,345.01,345.01
11872,3986,73,4,487.67,1950.68
11873,3986,80,2,165.82,331.64
11874,3987,70,5,303.87,1519.35
11875,3988,87,1,476.96,476.96
11876,3989,52,5,403.26,2016.3
11877,3989,90,1,157.77,157.77
11878,3989,21,4,488.47,1953.88
11879,3989,79,1,34.53,34.53
11880,3990,25,2,144.29,288.58
11881,3990,55,4,205.95,823.8
11882,3991,22,4,202.6,810.4
11883,3991,41,2,314.73,629.46
11884,3991,55,5,205.95,1029.75
11885,3991,83,3,130.62,391.86
11886,3991,23,2,272.6,545.2
11887,3992,19,2,280.77,561.54
11888,3992,75,2,33.9,67.8
11889,3992,6,2,121.04,242.08
11890,3992,93,3,266.65,799.95
11891,3992,82,3,71.64,214.92
11892,3993,91,5,196.31,981.55
11893,3993,81,1,499.89,499.89
11894,3993,3,3,321.8,965.4
11895,3993,29,2,122.88,245.76
11896,3993,24,1,217.84,217.84
11897,3994,16,3,465.73,1397.19
11898,3994,39,3,461.01,1383.03
11899,3994,61,3,135.79,407.37
11900,3995,3,5,321.8,1609
11901,3995,4,2,117.56,235.12
11902,3995,69,3,414.94,1244.82
11903,3995,52,5,403.26,2016.3
11904,3995,25,5,144.29,721.45
11905,3996,78,2,279.16,558.32
11906,3997,79,2,34.53,69.06
11907,3997,95,4,442.92,1771.68
11908,3997,42,3,10.28,30.84
11909,3998,77,3,112.25,336.75
11910,3998,7,2,402.41,804.82
11911,3998,3,3,321.8,965.4
11912,3998,23,3,272.6,817.8
11913,3998,72,4,152.08,608.32
11914,3999,20,3,181.13,543.39
11915,3999,70,3,303.87,911.61
11916,3999,73,2,487.67,975.34
11917,3999,7,5,402.41,2012.05
11918,3999,38,5,11.87,59.35
11919,4000,15,4,371.75,1487
11920,4000,2,1,243.6,243.6
11921,4000,58,1,433.93,433.93
11922,4000,39,4,461.01,1844.04
11923,4001,48,1,391.48,391.48
11924,4001,50,1,360.67,360.67
11925,4001,6,1,121.04,121.04
11926,4001,74,2,325.4,650.8
11927,4002,46,5,446.64,2233.2
11928,4003,74,5,325.4,1627
11929,4003,66,2,384.26,768.52
11930,4003,57,2,55.2,110.4
11931,4004,7,4,402.41,1609.64
11932,4005,24,2,217.84,435.68
11933,4005,81,5,499.89,2499.45
11934,4005,78,4,279.16,1116.64
11935,4005,56,2,180.06,360.12
11936,4005,9,4,133.05,532.2
11937,4006,39,4,461.01,1844.04
11938,4007,54,2,375.27,750.54
11939,4007,70,2,303.87,607.74
11940,4008,3,3,321.8,965.4
11941,4008,18,1,423.15,423.15
11942,4009,69,4,414.94,1659.76
11943,4009,74,3,325.4,976.2
11944,4009,58,2,433.93,867.86
11945,4009,11,4,147.32,589.28
11946,4010,60,5,358.88,1794.4
11947,4010,22,2,202.6,405.2
11948,4011,41,5,314.73,1573.65
11949,4011,59,5,330.91,1654.55
11950,4012,49,1,388.97,388.97
11951,4012,73,4,487.67,1950.68
11952,4013,95,2,442.92,885.84
11953,4013,42,3,10.28,30.84
11954,4013,57,1,55.2,55.2
11955,4014,79,4,34.53,138.12
11956,4014,83,5,130.62,653.1
11957,4014,13,4,234.45,937.8
11958,4014,5,3,142.14,426.42
11959,4014,38,4,11.87,47.48
11960,4015,99,5,107.85,539.25
11961,4015,1,3,483.17,1449.51
11962,4016,16,4,465.73,1862.92
11963,4016,81,5,499.89,2499.45
11964,4016,86,4,450.1,1800.4
11965,4017,40,5,144.16,720.8
11966,4017,28,2,87.71,175.42
11967,4017,100,3,38.05,114.15
11968,4018,60,2,358.88,717.76
11969,4018,28,1,87.71,87.71
11970,4018,73,5,487.67,2438.35
11971,4019,65,2,72.5,145
11972,4020,83,5,130.62,653.1
11973,4020,27,3,345.01,1035.03
11974,4020,63,5,229.68,1148.4
11975,4020,16,1,465.73,465.73
11976,4021,80,3,165.82,497.46
11977,4021,14,4,472.64,1890.56
11978,4022,42,2,10.28,20.56
11979,4022,75,2,33.9,67.8
11980,4022,25,3,144.29,432.87
11981,4022,79,2,34.53,69.06
11982,4023,41,5,314.73,1573.65
11983,4023,10,1,402.34,402.34
11984,4024,32,1,260.99,260.99
11985,4025,77,3,112.25,336.75
11986,4025,63,3,229.68,689.04
11987,4025,51,5,101.56,507.8
11988,4025,77,4,112.25,449
11989,4026,58,2,433.93,867.86
11990,4026,38,3,11.87,35.61
11991,4026,54,5,375.27,1876.35
11992,4027,27,3,345.01,1035.03
11993,4027,90,5,157.77,788.85
11994,4027,46,1,446.64,446.64
11995,4028,37,4,463.79,1855.16
11996,4028,64,3,325.29,975.87
11997,4028,98,4,140.33,561.32
11998,4029,69,5,414.94,2074.7
11999,4029,59,3,330.91,992.73
12000,4030,80,5,165.82,829.1
12001,4031,97,1,425.33,425.33
12002,4031,77,4,112.25,449
12003,4032,20,3,181.13,543.39
12004,4032,75,5,33.9,169.5
12005,4032,58,4,433.93,1735.72
12006,4033,95,4,442.92,1771.68
12007,4033,9,5,133.05,665.25
12008,4033,24,2,217.84,435.68
12009,4033,53,3,120.42,361.26
12010,4033,100,2,38.05,76.1
12011,4034,69,4,414.94,1659.76
12012,4035,94,5,41.72,208.6
12013,4035,100,4,38.05,152.2
12014,4035,20,2,181.13,362.26
12015,4036,60,2,358.88,717.76
12016,4036,46,4,446.64,1786.56
12017,4036,87,2,476.96,953.92
12018,4036,31,1,214.73,214.73
12019,4036,41,5,314.73,1573.65
12020,4037,38,1,11.87,11.87
12021,4037,7,1,402.41,402.41
12022,4038,37,1,463.79,463.79
12023,4038,3,3,321.8,965.4
12024,4038,56,3,180.06,540.18
12025,4038,54,1,375.27,375.27
12026,4038,43,5,250.15,1250.75
12027,4039,83,4,130.62,522.48
12028,4040,19,1,280.77,280.77
12029,4041,80,5,165.82,829.1
12030,4041,10,5,402.34,2011.7
12031,4042,47,2,218.62,437.24
12032,4042,70,1,303.87,303.87
12033,4043,3,3,321.8,965.4
12034,4043,35,1,18.87,18.87
12035,4043,6,5,121.04,605.2
12036,4044,63,5,229.68,1148.4
12037,4044,90,4,157.77,631.08
12038,4044,100,2,38.05,76.1
12039,4045,2,3,243.6,730.8
12040,4045,31,1,214.73,214.73
12041,4045,88,5,275.64,1378.2
12042,4045,9,2,133.05,266.1
12043,4045,69,1,414.94,414.94
12044,4046,56,3,180.06,540.18
12045,4046,73,1,487.67,487.67
12046,4047,40,3,144.16,432.48
12047,4047,23,3,272.6,817.8
12048,4047,13,5,234.45,1172.25
12049,4047,57,3,55.2,165.6
12050,4047,73,3,487.67,1463.01
12051,4048,45,1,444.26,444.26
12052,4048,5,5,142.14,710.7
12053,4048,93,3,266.65,799.95
12054,4048,56,3,180.06,540.18
12055,4049,37,1,463.79,463.79
12056,4049,83,1,130.62,130.62
12057,4050,35,2,18.87,37.74
12058,4050,63,5,229.68,1148.4
12059,4050,77,2,112.25,224.5
12060,4050,18,4,423.15,1692.6
12061,4050,34,5,59.14,295.7
12062,4051,61,2,135.79,271.58
12063,4051,47,3,218.62,655.86
12064,4051,8,5,30.66,153.3
12065,4051,40,2,144.16,288.32
12066,4051,97,5,425.33,2126.65
12067,4052,30,4,70.69,282.76
12068,4052,23,3,272.6,817.8
12069,4052,4,4,117.56,470.24
12070,4053,9,5,133.05,665.25
12071,4053,3,1,321.8,321.8
12072,4053,25,4,144.29,577.16
12073,4054,76,2,273.1,546.2
12074,4054,73,3,487.67,1463.01
12075,4054,82,2,71.64,143.28
12076,4054,41,3,314.73,944.19
12077,4054,51,1,101.56,101.56
12078,4055,88,3,275.64,826.92
12079,4055,70,2,303.87,607.74
12080,4056,32,1,260.99,260.99
12081,4056,26,1,313.45,313.45
12082,4056,42,1,10.28,10.28
12083,4057,43,2,250.15,500.3
12084,4057,1,5,483.17,2415.85
12085,4058,84,4,397.33,1589.32
12086,4058,15,1,371.75,371.75
12087,4058,27,2,345.01,690.02
12088,4059,20,3,181.13,543.39
12089,4059,96,1,130.71,130.71
12090,4059,30,2,70.69,141.38
12091,4059,91,4,196.31,785.24
12092,4059,97,2,425.33,850.66
12093,4060,85,4,448.65,1794.6
12094,4060,77,1,112.25,112.25
12095,4060,78,2,279.16,558.32
12096,4061,32,1,260.99,260.99
12097,4062,37,2,463.79,927.58
12098,4062,87,3,476.96,1430.88
12099,4062,51,4,101.56,406.24
12100,4063,35,1,18.87,18.87
12101,4063,16,1,465.73,465.73
12102,4063,22,1,202.6,202.6
12103,4063,66,4,384.26,1537.04
12104,4064,49,4,388.97,1555.88
12105,4065,39,3,461.01,1383.03
12106,4065,65,4,72.5,290
12107,4065,41,5,314.73,1573.65
12108,4066,65,5,72.5,362.5
12109,4066,90,1,157.77,157.77
12110,4066,53,2,120.42,240.84
12111,4066,86,2,450.1,900.2
12112,4067,6,1,121.04,121.04
12113,4067,23,1,272.6,272.6
12114,4067,90,2,157.77,315.54
12115,4068,92,5,34.18,170.9
12116,4069,87,5,476.96,2384.8
12117,4070,94,5,41.72,208.6
12118,4070,49,5,388.97,1944.85
12119,4070,79,3,34.53,103.59
12120,4070,77,1,112.25,112.25
12121,4070,29,3,122.88,368.64
12122,4071,46,2,446.64,893.28
12123,4071,96,4,130.71,522.84
12124,4071,38,5,11.87,59.35
12125,4072,44,4,71.57,286.28
12126,4072,21,3,488.47,1465.41
12127,4072,18,4,423.15,1692.6
12128,4072,13,1,234.45,234.45
12129,4072,15,5,371.75,1858.75
12130,4073,10,2,402.34,804.68
12131,4073,43,5,250.15,1250.75
12132,4073,3,5,321.8,1609
12133,4073,6,5,121.04,605.2
12134,4074,28,4,87.71,350.84
12135,4075,40,3,144.16,432.48
12136,4075,100,4,38.05,152.2
12137,4076,51,4,101.56,406.24
12138,4076,12,3,235.36,706.08
12139,4076,4,1,117.56,117.56
12140,4076,94,4,41.72,166.88
12141,4077,79,2,34.53,69.06
12142,4077,44,2,71.57,143.14
12143,4077,90,3,157.77,473.31
12144,4077,70,1,303.87,303.87
12145,4078,48,1,391.48,391.48
12146,4079,53,2,120.42,240.84
12147,4079,43,5,250.15,1250.75
12148,4080,97,2,425.33,850.66
12149,4081,65,5,72.5,362.5
12150,4081,75,4,33.9,135.6
12151,4081,41,1,314.73,314.73
12152,4082,51,5,101.56,507.8
12153,4082,83,4,130.62,522.48
12154,4083,58,3,433.93,1301.79
12155,4083,98,2,140.33,280.66
12156,4083,1,2,483.17,966.34
12157,4084,24,2,217.84,435.68
12158,4084,65,3,72.5,217.5
12159,4085,2,5,243.6,1218
12160,4085,34,5,59.14,295.7
12161,4086,92,2,34.18,68.36
12162,4086,9,4,133.05,532.2
12163,4086,75,4,33.9,135.6
12164,4087,1,1,483.17,483.17
12165,4087,86,3,450.1,1350.3
12166,4088,82,4,71.64,286.56
12167,4089,88,2,275.64,551.28
12168,4090,90,2,157.77,315.54
12169,4090,45,2,444.26,888.52
12170,4091,69,5,414.94,2074.7
12171,4091,68,2,100.19,200.38
12172,4091,79,3,34.53,103.59
12173,4091,7,4,402.41,1609.64
12174,4092,100,5,38.05,190.25
12175,4092,40,5,144.16,720.8
12176,4092,12,4,235.36,941.44
12177,4092,43,2,250.15,500.3
12178,4093,34,3,59.14,177.42
12179,4093,65,1,72.5,72.5
12180,4093,23,1,272.6,272.6
12181,4094,28,4,87.71,350.84
12182,4094,85,3,448.65,1345.95
12183,4095,8,3,30.66,91.98
12184,4095,100,2,38.05,76.1
12185,4095,66,2,384.26,768.52
12186,4095,36,4,74.4,297.6
12187,4095,92,2,34.18,68.36
12188,4096,37,5,463.79,2318.95
12189,4096,88,5,275.64,1378.2
12190,4097,59,5,330.91,1654.55
12191,4097,78,1,279.16,279.16
12192,4098,56,4,180.06,720.24
12193,4098,30,5,70.69,353.45
12194,4099,78,5,279.16,1395.8
12195,4099,49,2,388.97,777.94
12196,4099,1,1,483.17,483.17
12197,4099,10,4,402.34,1609.36
12198,4099,64,1,325.29,325.29
12199,4100,22,3,202.6,607.8
12200,4100,32,3,260.99,782.97
12201,4100,6,4,121.04,484.16
12202,4101,84,3,397.33,1191.99
12203,4102,10,3,402.34,1207.02
12204,4103,60,5,358.88,1794.4
12205,4103,49,3,388.97,1166.91
12206,4103,53,2,120.42,240.84
12207,4104,13,3,234.45,703.35
12208,4104,48,1,391.48,391.48
12209,4104,53,3,120.42,361.26
12210,4104,27,1,345.01,345.01
12211,4104,62,1,144.69,144.69
12212,4105,12,5,235.36,1176.8
12213,4106,36,2,74.4,148.8
12214,4106,83,5,130.62,653.1
12215,4106,85,2,448.65,897.3
12216,4106,54,5,375.27,1876.35
12217,4107,19,1,280.77,280.77
12218,4107,34,2,59.14,118.28
12219,4108,14,5,472.64,2363.2
12220,4109,66,5,384.26,1921.3
12221,4109,44,4,71.57,286.28
12222,4110,96,4,130.71,522.84
12223,4111,45,4,444.26,1777.04
12224,4111,32,5,260.99,1304.95
12225,4111,52,2,403.26,806.52
12226,4111,52,5,403.26,2016.3
12227,4112,37,3,463.79,1391.37
12228,4112,19,4,280.77,1123.08
12229,4113,54,2,375.27,750.54
12230,4113,56,3,180.06,540.18
12231,4114,71,4,77.6,310.4
12232,4114,63,5,229.68,1148.4
12233,4115,54,2,375.27,750.54
12234,4115,20,1,181.13,181.13
12235,4116,93,1,266.65,266.65
12236,4116,23,2,272.6,545.2
12237,4117,66,4,384.26,1537.04
12238,4117,74,2,325.4,650.8
12239,4118,61,1,135.79,135.79
12240,4119,33,3,329.42,988.26
12241,4119,53,5,120.42,602.1
12242,4119,3,3,321.8,965.4
